unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1.62E+12,16/03/2021 15:00,BTC/USDT,55645.93,55913.57,55420,55844.92,2814.912928,156715501.9,80479
1.62E+12,16/03/2021 14:00,BTC/USDT,55324.3,55722.55,55199.48,55645.93,2532.834207,140545964.8,76281
1.62E+12,16/03/2021 13:00,BTC/USDT,55091.94,55906.86,55006.35,55324.3,3311.894993,183623764.9,80400
1.62E+12,16/03/2021 12:00,BTC/USDT,55464.11,55631.57,54596.89,55091.95,3389.37464,186675722.5,92060
1.62E+12,16/03/2021 11:00,BTC/USDT,55805,55900,55079.63,55471.21,3253.397364,180370410.5,119308
1.62E+12,16/03/2021 10:00,BTC/USDT,55870.43,56150.05,55432.44,55805,2847.304333,158917868.7,101166
1.62E+12,16/03/2021 09:00,BTC/USDT,55892.13,56400,55709.32,55870.43,2595.145605,145272849.1,80280
1.62E+12,16/03/2021 08:00,BTC/USDT,55239.81,56100,55110.73,55894.27,3835.328714,213901595.6,105005
1.62E+12,16/03/2021 07:00,BTC/USDT,55060.05,55491,54787.7,55239.81,3771.704823,208210331.9,100358
1.62E+12,16/03/2021 06:00,BTC/USDT,54088.44,55334.77,53650,55060.06,4606.992765,251599927.7,106911
1.62E+12,16/03/2021 05:00,BTC/USDT,54418.19,54459.08,53607.93,54096.52,2955.460357,159632428,87512
1.62E+12,16/03/2021 04:00,BTC/USDT,54272.66,54850,54188.82,54418.19,2351.535075,128281117.4,57980
1.62E+12,16/03/2021 03:00,BTC/USDT,54567.64,54624.99,53850,54272.86,3152.447961,170852387.5,75978
1.62E+12,16/03/2021 02:00,BTC/USDT,54471.57,54649.95,54122.38,54567.64,2831.213528,154093135.1,75225
1.62E+12,16/03/2021 01:00,BTC/USDT,54097.2,54568.42,53271.34,54471.57,6577.501394,354381089.5,142568
1.62E+12,16/03/2021 00:00,BTC/USDT,55605.2,56140.55,53960.11,54088.76,7957.153587,437202648.1,191332
1.62E+12,15/03/2021 23:00,BTC/USDT,56144.74,56672,55537,55605.2,2564.293294,143913249.3,65189
1.62E+12,15/03/2021 22:00,BTC/USDT,56712.71,56900,55979.22,56136.73,2331.705036,131374668.5,64676
1.62E+12,15/03/2021 21:00,BTC/USDT,56379.97,56940,56338.56,56707.71,1725.166215,97702184.79,61993
1.62E+12,15/03/2021 20:00,BTC/USDT,56570.37,56930.17,56221,56379.97,2748.536814,155576007.8,75928
1.62E+12,15/03/2021 19:00,BTC/USDT,56113.9,56647.24,56096.8,56570.36,2094.001784,118124197.6,71275
1.62E+12,15/03/2021 18:00,BTC/USDT,56034.82,56377.66,55800,56113.9,2345.779168,131599524.7,64657
1.62E+12,15/03/2021 17:00,BTC/USDT,56261.02,56331.11,55478.01,56035.79,3315.713786,185299555.9,116860
1.62E+12,15/03/2021 16:00,BTC/USDT,56224.14,56700,55669.28,56247.87,4462.956112,251075090.1,153182
1.62E+12,15/03/2021 15:00,BTC/USDT,56134.09,56816.69,55854.2,56224.13,4402.384401,247998456.9,96774
1.62E+12,15/03/2021 14:00,BTC/USDT,56855.58,57312.47,56123.12,56134.09,4699.216333,267295233.1,143725
1.62E+12,15/03/2021 13:00,BTC/USDT,56439.54,57046.87,56250.48,56855.58,4832.090078,274254493.3,124306
1.62E+12,15/03/2021 12:00,BTC/USDT,56150.8,56481.38,55050,56439.53,6180.176003,344675696.1,133436
1.62E+12,15/03/2021 11:00,BTC/USDT,56355.13,56576.37,55888.01,56150.79,4161.882475,234126646.8,137998
1.62E+12,15/03/2021 10:00,BTC/USDT,55871.29,56438,55555.55,56355.14,5624.833829,315479252.5,153767
1.62E+12,15/03/2021 09:00,BTC/USDT,57757.71,58100,54600,55867.91,16138.4674,905203244.2,325051
1.62E+12,15/03/2021 08:00,BTC/USDT,57789.75,58350,57500,57757.7,4975.321732,288336805.1,119653
1.62E+12,15/03/2021 07:00,BTC/USDT,58783.38,58792.57,57253,57789.76,8895.351216,515335194,208289
1.62E+12,15/03/2021 06:00,BTC/USDT,59019.39,59365.42,58421,58781.49,4947.782412,291146694.8,130536
1.62E+12,15/03/2021 05:00,BTC/USDT,59773.7,59916.24,59005,59013.35,3320.909352,197532625.5,81960
1.62E+12,15/03/2021 04:00,BTC/USDT,60379.99,60633.43,59658.87,59773.71,2437.909665,146672139.5,68290
1.62E+12,15/03/2021 03:00,BTC/USDT,60069.63,60491.47,60069.62,60379.99,1353.807936,81603410.21,48278
1.62E+12,15/03/2021 02:00,BTC/USDT,60066.56,60331.02,60037.61,60069.63,1776.362134,106937773.3,56984
1.62E+12,15/03/2021 01:00,BTC/USDT,59404.48,60251.42,59227.52,60066.56,2965.917023,177264954.9,80765
1.62E+12,15/03/2021 00:00,BTC/USDT,58976.08,59917.78,58705.47,59404.48,4470.863099,265713953.2,100243
1.62E+12,14/03/2021 23:00,BTC/USDT,60201.19,60750,58966.78,58968.31,4143.921169,248075311.3,142747
1.62E+12,14/03/2021 22:00,BTC/USDT,60081.55,60324.43,59733.38,60201.19,1414.972973,84965673.32,53647
1.62E+12,14/03/2021 21:00,BTC/USDT,60264.48,60485.08,59852.18,60081.54,1480.961277,89065134.55,57633
1.62E+12,14/03/2021 20:00,BTC/USDT,59928.71,60325.98,59702.78,60264.48,1677.502893,100584010.8,57797
1.62E+12,14/03/2021 19:00,BTC/USDT,60138.31,60200,59789.74,59931.7,1318.69249,79162190.55,55188
1.62E+12,14/03/2021 18:00,BTC/USDT,59701.1,60369.99,59700,60138.31,1579.177604,94907457.27,64152
1.62E+12,14/03/2021 17:00,BTC/USDT,59567.74,60023.07,59523.66,59701.1,1638.551378,97971937.37,89045
1.62E+12,14/03/2021 16:00,BTC/USDT,59681.21,60066.59,59300,59567.74,3099.347608,184953714,120192
1.62E+12,14/03/2021 15:00,BTC/USDT,60001.9,60150,59470,59681.26,2495.615256,149336242.9,76701
1.62E+12,14/03/2021 14:00,BTC/USDT,59940,60477.83,59868.12,60001.91,1950.743605,117410605,63605
1.62E+12,14/03/2021 13:00,BTC/USDT,60427.81,60481.7,59734.03,59940,2543.079883,152769221.6,82975
1.62E+12,14/03/2021 12:00,BTC/USDT,60308.3,60550,60140.96,60427.82,2296.793557,138632917.2,73366
1.62E+12,14/03/2021 11:00,BTC/USDT,60293.08,60405.03,59354.62,60308.31,4632.321204,277582980.8,175131
1.62E+12,14/03/2021 10:00,BTC/USDT,60933.62,60970,60135.37,60293.09,2947.301811,178349426.3,85222
1.62E+12,14/03/2021 09:00,BTC/USDT,60787.75,61110.53,60618,60934.11,1847.338403,112600404.6,55882
1.62E+12,14/03/2021 08:00,BTC/USDT,60494.8,60871.03,60250.01,60787.75,2163.70124,131189408.7,98980
1.62E+12,14/03/2021 07:00,BTC/USDT,60975.39,60975.39,60455.28,60494.8,1519.289718,92234962.64,56073
1.62E+12,14/03/2021 06:00,BTC/USDT,61016.29,61016.3,60523.14,60975.39,2353.149783,143136145.2,61901
1.62E+12,14/03/2021 05:00,BTC/USDT,61225.54,61285.41,60903.96,61016.29,1714.889509,104720513.5,46898
1.62E+12,14/03/2021 04:00,BTC/USDT,61356.3,61595.09,61088.67,61225.53,1478.039905,90606709.62,50459
1.62E+12,14/03/2021 03:00,BTC/USDT,61061.28,61472.08,60900,61356.31,1564.465197,95843858.05,48896
1.62E+12,14/03/2021 02:00,BTC/USDT,61081,61218.2,60788.01,61061.27,1563.802448,95357203.88,64760
1.62E+12,14/03/2021 01:00,BTC/USDT,61260.47,61260.48,60724.26,61081,2275.236278,138789298.9,70486
1.62E+12,14/03/2021 00:00,BTC/USDT,61188.38,61724.79,60900,61260.48,2902.157561,178152245.8,78033
1.62E+12,13/03/2021 23:00,BTC/USDT,61091.75,61480,61089.98,61188.39,2544.097737,155963303.1,67700
1.62E+12,13/03/2021 22:00,BTC/USDT,61156.4,61311.19,60767.62,61096.04,1770.676941,108082107.6,100492
1.62E+12,13/03/2021 21:00,BTC/USDT,61648.26,61737.02,60605.5,61151.07,4486.032217,274099735.6,163963
1.62E+12,13/03/2021 20:00,BTC/USDT,60773.56,61844,60651.74,61648.26,6042.502819,370846057,162598
1.62E+12,13/03/2021 19:00,BTC/USDT,60281.95,60864.97,60144.2,60773.56,3093.953168,187200648.1,92026
1.62E+12,13/03/2021 18:00,BTC/USDT,60333.33,60451.39,59977.6,60281.95,2419.095224,145583487.3,73902
1.62E+12,13/03/2021 17:00,BTC/USDT,59820.39,60520,59751.7,60333.33,3328.787428,200018042.4,90171
1.62E+12,13/03/2021 16:00,BTC/USDT,59693,59924.18,59458.67,59820.43,2721.303963,162527909.7,78798
1.62E+12,13/03/2021 15:00,BTC/USDT,59761.93,59953.63,59523,59692.99,2357.243586,140901493.5,109010
1.62E+12,13/03/2021 14:00,BTC/USDT,59915.3,60087.09,59700.67,59756.45,2295.311318,137491113.6,123378
1.62E+12,13/03/2021 13:00,BTC/USDT,59911.99,60159.45,59500,59915.25,3621.796209,216545084.9,125555
1.62E+12,13/03/2021 12:00,BTC/USDT,59853.58,60500,59232.53,59911.99,5886.085422,352958744.7,152578
1.62E+12,13/03/2021 11:00,BTC/USDT,59448.2,60200,59420.99,59849.74,9101.228649,544708721.1,230042
1.62E+12,13/03/2021 10:00,BTC/USDT,57610.77,59850,57446.81,59448.19,12696.97324,750024014,308276
1.62E+12,13/03/2021 09:00,BTC/USDT,57434.3,57614.52,57253.31,57610.77,1827.03931,104898332.1,62926
1.62E+12,13/03/2021 08:00,BTC/USDT,57343.7,57649.03,57126.2,57434.31,2957.359471,169868896,85667
1.62E+12,13/03/2021 07:00,BTC/USDT,56931.57,57389.58,56753.9,57343.7,1998.200368,113909858.8,69690
1.62E+12,13/03/2021 06:00,BTC/USDT,56744.89,57060.86,56491.92,56931.58,1759.409727,99851921.22,57668
1.62E+12,13/03/2021 05:00,BTC/USDT,56882.74,57090.46,56610,56744.89,1432.003068,81423246.78,49512
1.62E+12,13/03/2021 04:00,BTC/USDT,56694.32,56899,56257.47,56896.32,1547.932181,87520342.54,52050
1.62E+12,13/03/2021 03:00,BTC/USDT,56473.41,56790,56308.98,56694.32,1902.375299,107744212.6,54805
1.62E+12,13/03/2021 02:00,BTC/USDT,56386.39,56639.54,56078.23,56473.41,2183.697695,123160401.3,60691
1.62E+12,13/03/2021 01:00,BTC/USDT,56689.36,56707,56081.59,56386.39,2358.624577,132887326.7,74110
1.62E+12,13/03/2021 00:00,BTC/USDT,57221.72,57307.2,56312.91,56689.35,2913.361726,165168452.5,113394
1.62E+12,12/03/2021 23:00,BTC/USDT,57157.29,57500,57153.68,57221.72,1911.329085,109588876.3,80631
1.62E+12,12/03/2021 22:00,BTC/USDT,56936.78,57465.38,56859.06,57157.29,2252.890204,128889329.2,107068
1.62E+12,12/03/2021 21:00,BTC/USDT,56696.81,57170,56262.14,56936.78,2554.419549,144882646.4,123258
1.62E+12,12/03/2021 20:00,BTC/USDT,56942.41,57200,56400,56696.8,3482.306734,197381435.6,103916
1.62E+12,12/03/2021 19:00,BTC/USDT,57349.24,57547.07,56712.51,56942.41,2759.492761,157560117.2,76856
1.62E+12,12/03/2021 18:00,BTC/USDT,57175.26,57667.79,57070,57349.23,2355.169394,135217315.9,64578
